sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
144,932,train,HoGuom_01/00933_00016381.jpg,"nữ đeo khẩu trang màu hồng, mặc bên trong áo sơ mi trắng, bên ngoài mặc áo khoác màu đen, dọc hai cánh tay có hàng chữ màu trắng, mặc quần dài màu đen đi giầy thể thao màu trắng, đeo ba lô đỏ sau lưng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00144_pid932_00933_00016381_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00144_pid932_00933_00016381_attention_mask.raw,64
145,1021,train,HoGuom_01/01022_00001200.jpg,"nữ tóc buộc sau gáy, mặc áo cộc tay màu đen, trên vai phải đeo túi đựng vật gì đó màu xanh màu cam, mặc quần dài màu đen, hai tay để trước bụng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00145_pid1021_01022_00001200_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00145_pid1021_01022_00001200_attention_mask.raw,64
146,62,train,TEST_DATA/Person63.2/output_9.jpg,"Một cô gái mặc bộ đồ màu đen, áo ngắn tay, cổ tròn, có chữ phía trước ngực, chiếc quần dài màu đen, tóc buộc cao phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00146_pid62_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00146_pid62_output_9_attention_mask.raw,54
147,1726,train,DHHN_HVBCVT_00/01727_00012855.jpg,"thanh niên đội mũ áo màu đỏ, áo khoác màu tím than kẻ sọc trắng ngang sau lưng, đi giày thể thao màu trắng gót vàng nâu, mặc quần dài đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00147_pid1726_01727_00012855_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00147_pid1726_01727_00012855_attention_mask.raw,63
148,592,train,HoGuom_00/00593_00006390.jpg,"người đàn ông tóc ngắn màu đen, mặc áo phông ngắn tay màu trắng, có in hình trước ngực, mặc quần sooc màu vàng, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00148_pid592_00593_00006390_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00148_pid592_00593_00006390_attention_mask.raw,53
149,14,train,TEST_DATA/Person15.2/output_9.jpg,"cô gái có mái tóc màu đen buộc đuôi ngựa đằng sau với tóc mái rẽ ngôi giữa đằng trước trán, tay trái có đeo một chiếc đồng hồ dây màu đen, mặc một chiếc áo phông màu đen có trang trí hình và chữ màu trắng ở trước ngực áo, mặc quần bò xắn gấu qua mắt cá chân, đi đôi giày thể thao màu đen có viền trắng bên cạnh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00149_pid14_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00149_pid14_output_9_attention_mask.raw,64
150,473,train,HoGuom_00/00474_00016445.jpg,"người đàn ông tóc ngắn, mặc áo dài tay màu xám, mặc quần jean dài màu xanh nhạt.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00150_pid473_00474_00016445_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00150_pid473_00474_00016445_attention_mask.raw,40
151,1042,train,HoGuom_01/01043_00000885.jpg,"nữ tóc ngắn màu hạt dẻ, đeo khẩu trang màu xanh da trời, mặc áo phông cộc tay màu đỏ, đeo túi trước bụng màu nâu, đáy túi màu vàng da, mặc quần bò dài màu xanh nước biển nhạt, đi giầy ba ta màu xanh đen đế màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00151_pid1042_01043_00000885_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00151_pid1042_01043_00000885_attention_mask.raw,64
152,1818,train,DHHN_HVBCVT_00/01819_00018120.jpg,"nam thanh niên mặc áo khoác màu đen cao cổ, quần bò màu xanh da trời, đi giày thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00152_pid1818_01819_00018120_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00152_pid1818_01819_00018120_attention_mask.raw,43
153,707,train,HoGuom_00/00708_00010380.jpg,"người đàn ông tóc ngắn màu đen, râu quai nón màu đen, mặc áo phông ngắn tay màu trắng xám, khoác ba lô quai màu đen, quần sooc màu ghi, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00153_pid707_00708_00010380_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00153_pid707_00708_00010380_attention_mask.raw,64
154,1701,train,DHHN_HVBCVT_00/01702_00007065.jpg,"nam thanh niên mặc áo có mũ màu đen, quần dài màu đen, giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00154_pid1701_01702_00007065_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00154_pid1701_01702_00007065_attention_mask.raw,33
155,719,train,HoGuom_00/00720_00011345.jpg,"nam thanh niên tóc ngắn màu đen đeo kính, mặc áo phông ngắn tay màu vàng, mặc quần dài màu đen, đi giày màu đen đế trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00155_pid719_00720_00011345_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00155_pid719_00720_00011345_attention_mask.raw,56
156,1412,train,HoGuom_01/01413_2.jpg,"Một người phụ nữ có mái tóc màu đen, mặc áo màu đen, mặc quần dài màu đen, đi guốc màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00156_pid1412_01413_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00156_pid1412_01413_2_attention_mask.raw,47
157,40,train,TEST_DATA/Person41.2/output_9.jpg,"Một nam thanh niên tóc ngắn, mặc bộ đồ thể thao màu xanh pha trắng, có in nhãn hiệu ở trước ngực, chân đi giày thể thao màu đen, tất cao cổ màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00157_pid40_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00157_pid40_output_9_attention_mask.raw,63
158,1868,train,DHGTVT_00/01869_00003650.jpg,"nam tóc ngắn màu đen, đeo khẩu trang màu xám, mặc áo cộc tay màu đen, mặc quần dài màu đen, đi dép hai quai màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00158_pid1868_01869_00003650_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00158_pid1868_01869_00003650_attention_mask.raw,56
159,1977,train,DHGTVT_00/01978_00028790.jpg,"nam tóc ngắn màu đen, đi giầy thể thao màu xám, mặc quần dài màu đen, mặc áo trong cổ tròn màu đen khoác áo ngoài màu xanh tím than, đeo ba lô sau lưng quai màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00159_pid1977_01978_00028790_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00159_pid1977_01978_00028790_attention_mask.raw,64
160,1001,train,HoGuom_01/01002_00000750.jpg,"Bé trai tóc ngắn, mặc áo dài tay cổ tròn thân áo màu trắng có hàng chữ đỏ và đen phía dưới áo có hình con thú, mặc quần dài màu xanh rêu nhạt, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00160_pid1001_01002_00000750_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00160_pid1001_01002_00000750_attention_mask.raw,64
161,1071,train,HoGuom_01/01072_00004740.jpg,"nam tóc ngắn, màu đen, mặc áo sơ mi có cổ cộc tay màu ghi, sơ vin trong quần, mặc quần dài màu đen, đi giầy thể thao màu đen đế giầy màu trắng, tay phải dắt một bé gái tóc dài chấm vai màu đen, bé gái mặc áo xanh họa tiết, tay phải bé gái cầm một đồ chơi có hình tròn màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00161_pid1071_01072_00004740_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00161_pid1071_01072_00004740_attention_mask.raw,64
162,1808,train,DHHN_HVBCVT_00/01809_00007065.jpg,"nam thanh niên mặc áo khoác phao màu ghi, đeo ba lô đen, mặc quần đen dài ống bó, đi giày thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00162_pid1808_01809_00007065_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00162_pid1808_01809_00007065_attention_mask.raw,50
163,42,train,TEST_DATA/Person43.2/output_6.jpg,"Một người đàn ông tóc cắt ngắn tròn màu đen, chân đi giày thể thao màu đen, mặc quần dài kaki màu vàng nhạt, tay phải xách túi màu đỏ, mặc áo nỉ dài tay màu xanh lá cây, có chữ trắng bên phải ngực áo.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00163_pid42_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00163_pid42_output_6_attention_mask.raw,64
164,1389,train,HoGuom_01/01390_2.jpg,"Một người phụ nữ có mái tóc dài ngang lưng màu đen, mặc áo phông màu tím, mặc quần màu đen, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00164_pid1389_01390_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00164_pid1389_01390_2_attention_mask.raw,50
165,1105,train,HoGuom_01/01106_00001290.jpg,"nữ tóc màu hạt dẻ dài buộc phía sau, đeo khẩu trang màu xanh da trời, mặc áo khoác màu đen cộc tay, tay màu trắng, gấu áo và gấu tay có viền đen trắng, bên trong mặc váy ngắn màu da người, đi giầy màu da người, chân trái co gối.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00165_pid1105_01106_00001290_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00165_pid1105_01106_00001290_attention_mask.raw,64
166,1416,train,HoGuom_01/01417_1.jpg,"Một cô gái có mái tóc ngắn màu đen, mặc áo phông màu trắng, mặc quần lửng màu ghi, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00166_pid1416_01417_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00166_pid1416_01417_1_attention_mask.raw,47
167,1164,train,HoGuom_01/01165_00000780.jpg,"Một thanh niên tóc đen, mặc áo khoác màu đen có sọc trắng, mặc quần dài màu đen, đi giày màu trắng, đeo khẩu trang màu trắng, khoác balo màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00167_pid1164_01165_00000780_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00167_pid1164_01165_00000780_attention_mask.raw,64
168,1522,train,DHHN_HVBCVT_00/01523_00001935.jpg,"nữ tóc màu hạt dẻ, mặc áo khoác màu vàng nhạt, có mũ sau lưng, đeo ba lô màu sáng phía sau lưng, mặc quần dài bó sát màu đen, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00168_pid1522_01523_00001935_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00168_pid1522_01523_00001935_attention_mask.raw,64
169,459,train,HoGuom_00/00460_00016170.jpg,"Bạn nữ tóc ngắn, áo phông kẻ ngang sọc trắng đen, quần ngắn màu đen, đi giày đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00169_pid459_00460_00016170_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00169_pid459_00460_00016170_attention_mask.raw,38
170,808,train,HoGuom_01/00809_00002745.jpg,"nữ búi tóc,đang đi,đeo kính gọng màu trắng,mặc áo cộc màu vàng nõn chuối,đeo túi màu trắng bên tay trái,quần màu trắng,đi giày thể thao, màu xám đế trắng,đang đi.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00170_pid808_00809_00002745_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00170_pid808_00809_00002745_attention_mask.raw,64
171,84,train,HoGuom_00/00085_00000770.jpg,"Bé trai khoảng 12, 13 tuổi mặc áo phông màu xanh lá cây, mặc quần ngố bò màu xanh dương, tóc đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00171_pid84_00085_00000770_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00171_pid84_00085_00000770_attention_mask.raw,44
172,137,train,HoGuom_00/00138_00002640.jpg,"nam mặc áo phông đen, quần ngố bò màu xanh, đi dép lê màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00172_pid137_00138_00002640_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00172_pid137_00138_00002640_attention_mask.raw,29
173,1771,train,DHHN_HVBCVT_00/01772_00001335.jpg,"Một cô gái có mái tóc màu đen, đeo khẩu trang màu xanh, mặc áo khoác màu xanh tím than, đeo khăn quàng cổ màu xám, mặc quần dài màu xanh, đi giày màu đen có dây giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00173_pid1771_01772_00001335_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00173_pid1771_01772_00001335_attention_mask.raw,64
174,942,train,HoGuom_01/00943_00000315.jpg,"Bé trai tóc ngắn, màu đen, mặc áo sơ mi cộc tay màu trắng, mặc quần dài màu xám, đi dép xăng đan, chân phải co gối phía trước, tay phải vung phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00174_pid942_00943_00000315_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00174_pid942_00943_00000315_attention_mask.raw,64
175,1121,train,HoGuom_01/01122_00002175.jpg,"nữ chụp ngang từ phía sau bên phải, tóc dài màu hạt dẻ dài chấm lưng, mặc áo trắng dài tay, váy đen dài đến hết bắp chân, đi giày thể thao xanh vệt trắng, dây đeo túi màu đen bắt chéo từ vai trái, tay phải đưa lên vuốt tóc, đang bước chân phải lên trước, chân trái phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00175_pid1121_01122_00002175_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00175_pid1121_01122_00002175_attention_mask.raw,64
176,67,train,TEST_DATA/Person68.2/output_2.jpg,"Một cô con gái mặc quần dài màu đen, áo phông trắng ngắn tay cổ tròn, có in hình trang trí màu đen trước ngực áo, tóc đen dài ngang vai để xõa, một phần tóc được đặt trên ngực trái, tóc mái dài rẽ ngôi bên phải.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00176_pid67_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00176_pid67_output_2_attention_mask.raw,64
177,1049,train,HoGuom_01/01050_00002265.jpg,"nam đội mũ lưỡi trai màu xanh đen có hàng chữ màu trắng, đeo khẩu trang màu xanh da trời, mặc áo phông cổ tròn viền vàng, cộc tay, tay trái đưa ngang ngực, tay phải vung phía trước, mặc quần sooc bò đến gối màu xanh nước biển, đi giầy thể thao màu đen đế màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00177_pid1049_01050_00002265_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00177_pid1049_01050_00002265_attention_mask.raw,64
